Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Channel RSSI,Adjusted Channel RSSI,RxLev,BSIC,C/I,HRTOA,Raw Messages,cellIdentity,mnc,mcc,LAC,C1,C2,Neighbor List,3G Neighbor List,EUTRA Neighbor List
9/22/2025,15:47:50:091,38.897342,-77.041886,157,2199,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:50:463,38.897344,-77.041876,158,2200,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:50:839,38.897345,-77.041863,159,2201,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:51:218,38.897347,-77.041851,160,2202,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:51:589,38.897348,-77.041839,161,2203,512,0,0,0,0,-99.69,-99.69,11,44,5.99,136,,,,,,,,,,
9/22/2025,15:47:51:589,38.897351,-77.041831,162,2204,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:51:589,38.897353,-77.041824,163,2205,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:51:589,38.897355,-77.041816,164,2206,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:51:589,38.897358,-77.041808,165,2207,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:52:106,38.89736,-77.041801,166,2208,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:52:895,38.897362,-77.041793,167,2209,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:53:681,38.89739,-77.041766,168,2210,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:54:445,38.897408,-77.041756,169,2211,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:55:254,38.897426,-77.041747,170,2212,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:56:024,38.897468,-77.041738,171,2213,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:56:789,38.897518,-77.041738,172,2214,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:57:559,38.897568,-77.041738,173,2215,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:58:340,38.897589,-77.041738,174,2216,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:59:117,38.89761,-77.041738,175,2217,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:47:59:947,38.89766,-77.041738,176,2218,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:00:797,38.897701,-77.041738,177,2219,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:01:596,38.897729,-77.041738,178,2220,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:02:376,38.897733,-77.041738,179,2221,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:03:164,38.897738,-77.041738,180,2222,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:03:948,38.897743,-77.041738,181,2223,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:04:749,38.897747,-77.041738,182,2224,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:05:528,38.897743,-77.041747,183,2225,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:06:301,38.897743,-77.041747,184,2226,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:07:079,38.897743,-77.041747,185,2227,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:07:852,38.897743,-77.041747,186,2228,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:08:760,38.897743,-77.041747,187,2229,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:09:533,38.897738,-77.041747,188,2230,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:10:314,38.897738,-77.041747,189,2231,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:11:085,38.897738,-77.041747,190,2232,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:11:859,38.897738,-77.041747,191,2233,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:12:747,38.897733,-77.041747,192,2234,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:13:514,38.897733,-77.041747,193,2235,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:14:275,38.897733,-77.041747,194,2236,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:15:097,38.897733,-77.041747,195,2237,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:15:861,38.897738,-77.041747,196,2238,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:16:669,38.897738,-77.041747,197,2239,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:17:524,38.897733,-77.041747,198,2240,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:18:301,38.897733,-77.041747,199,2241,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:19:078,38.897733,-77.041747,200,2242,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:19:867,38.897733,-77.041738,201,2243,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:20:655,38.897729,-77.041738,202,2244,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:21:418,38.897731,-77.041738,203,2245,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:21:865,38.897733,-77.041738,204,2246,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:22:241,38.897736,-77.041738,205,2247,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:22:616,38.897738,-77.041738,206,2248,512,0,0,0,0,-62.89,-62.89,48,44,-0.67,136,,,,,,,,,,
9/22/2025,15:48:22:616,38.897739,-77.041738,207,2249,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:22:617,38.897739,-77.041738,208,2250,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:22:617,38.89774,-77.041738,209,2251,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:22:617,38.897741,-77.041738,210,2252,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:22:992,38.897741,-77.041738,211,2253,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:23:369,38.897742,-77.041738,212,2254,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:23:747,38.897743,-77.041738,213,2255,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:24:120,38.897746,-77.041738,214,2256,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:24:506,38.897749,-77.041738,215,2257,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:24:871,38.897752,-77.041738,216,2258,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:25:244,38.897753,-77.041738,217,2259,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:25:244,38.897755,-77.041738,218,2260,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:25:244,38.897756,-77.041738,219,2261,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:25:244,38.897758,-77.041738,220,2262,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:25:244,38.897759,-77.041738,221,2263,512,0,0,0,0,-97.03,-97.03,13,44,6.82,136,,,,,,,,,,
9/22/2025,15:48:25:616,38.897761,-77.041738,222,2264,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:25:992,38.897766,-77.041738,223,2265,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:26:376,38.89777,-77.041738,224,2266,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:26:744,38.897775,-77.041738,225,2267,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:27:121,38.897784,-77.041743,226,2268,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:27:627,38.897793,-77.041747,227,2269,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:28:432,38.897811,-77.041738,228,2270,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:29:226,38.897823,-77.041738,229,2271,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:30:016,38.897834,-77.041738,230,2272,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:30:815,38.897857,-77.041738,231,2273,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:31:602,38.897894,-77.041729,232,2274,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:32:380,38.897914,-77.041729,233,2275,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:33:171,38.897935,-77.041729,234,2276,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:33:624,38.897981,-77.041738,235,2277,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:34:001,38.897999,-77.041741,236,2278,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:34:371,38.898018,-77.041744,237,2279,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:34:745,38.898036,-77.041747,238,2280,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:35:124,38.898061,-77.041743,239,2281,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:35:497,38.898086,-77.041738,240,2282,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:35:874,38.898094,-77.041738,241,2283,512,0,0,0,0,-97.71,-97.71,13,44,-0.17,136,,,,,,,,,,
9/22/2025,15:48:35:875,38.898102,-77.041738,242,2284,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:35:875,38.89811,-77.041738,243,2285,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:35:875,38.898118,-77.041738,244,2286,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:35:875,38.898126,-77.041738,245,2287,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:36:252,38.898134,-77.041738,246,2288,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:36:621,38.898141,-77.041738,247,2289,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:36:996,38.898158,-77.041738,248,2290,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:37:374,38.898175,-77.041738,249,2291,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:37:748,38.898192,-77.041738,250,2292,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:38:123,38.89821,-77.041743,251,2293,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:38:504,38.898228,-77.041747,252,2294,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:38:879,38.898238,-77.04175,253,2295,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:39:412,38.898247,-77.041753,254,2296,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:40:233,38.898256,-77.041756,255,2297,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:41:006,38.898279,-77.041784,0,2298,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:41:804,38.898306,-77.041821,1,2299,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:42:594,38.898311,-77.041876,2,2300,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:43:363,38.898316,-77.041908,3,2301,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:44:176,38.89832,-77.04194,4,2302,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:44:957,38.89832,-77.042004,5,2303,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:45:738,38.89832,-77.042077,6,2304,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:46:510,38.898325,-77.042151,7,2305,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:47:289,38.898325,-77.042192,8,2306,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:48:072,38.898325,-77.042233,9,2307,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:48:854,38.898329,-77.042306,10,2308,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:49:651,38.898329,-77.042389,11,2309,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:50:411,38.898332,-77.042426,12,2310,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:51:169,38.898334,-77.042462,13,2311,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:52:048,38.898334,-77.042536,14,2312,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:52:832,38.898343,-77.042618,15,2313,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:53:635,38.898334,-77.042701,16,2314,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:097,38.898334,-77.042711,17,2315,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:472,38.898334,-77.042722,18,2316,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:472,38.898334,-77.042732,19,2317,512,0,0,0,0,-102.39,-102.39,8,44,2.14,136,,,,,,,,,,
9/22/2025,15:48:54:473,38.898334,-77.042743,20,2318,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:473,38.898334,-77.042753,21,2319,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:473,38.898334,-77.042763,22,2320,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:845,38.898334,-77.042774,23,2321,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:845,38.898333,-77.042786,24,2322,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:845,38.898332,-77.042798,25,2323,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:54:846,38.898332,-77.042811,26,2324,512,0,0,0,0,-103.47,-103.47,7,42,-2.4,136,,,,,,,,,,
9/22/2025,15:48:54:846,38.898331,-77.042823,27,2325,512,0,0,0,0,-101.86,-101.86,9,42,0.69,136,,,,,,,,,,
9/22/2025,15:48:55:216,38.89833,-77.042835,28,2326,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:55:591,38.898329,-77.042847,29,2327,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:55:966,38.898328,-77.042858,30,2328,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:56:343,38.898327,-77.042868,31,2329,512,0,0,0,0,-100.5,-100.5,10,44,2.01,136,,,,,,,,,,
9/22/2025,15:48:56:343,38.898325,-77.042879,32,2330,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:56:343,38.898324,-77.042889,33,2331,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:56:346,38.898323,-77.0429,34,2332,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:56:346,38.898321,-77.04291,35,2333,512,0,0,0,0,-105.42,-105.42,5,42,-0.81,128,,,,,,,,,,
9/22/2025,15:48:56:716,38.89832,-77.042921,36,2334,512,0,0,0,0,-93.64,-93.64,17,42,6.15,128,,,,,,,,,,
9/22/2025,15:48:56:717,38.89832,-77.042925,37,2335,512,0,0,0,0,-103.52,-103.52,7,44,9.39,136,,,,,,,,,,
9/22/2025,15:48:56:717,38.89832,-77.042929,38,2336,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:56:717,38.89832,-77.042933,39,2337,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:56:717,38.89832,-77.042938,40,2338,512,0,0,0,0,-105.86,-105.86,5,44,5.91,136,,,,,,,,,,
9/22/2025,15:48:57:090,38.89832,-77.042942,41,2339,512,0,0,0,0,-98.25,-98.25,12,42,-2.1,144,,,,,,,,,,
9/22/2025,15:48:57:090,38.89832,-77.042946,42,2340,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:090,38.89832,-77.042951,43,2341,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:090,38.89832,-77.042955,44,2342,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:090,38.89832,-77.042959,45,2343,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:467,38.89832,-77.042963,46,2344,512,0,0,0,0,-108.04,-108.04,2,44,6.1,136,,,,,,,,,,
9/22/2025,15:48:57:467,38.89832,-77.042968,47,2345,512,0,0,0,0,-101.2,-101.2,9,42,-1.38,128,,,,,,,,,,
9/22/2025,15:48:57:472,38.89832,-77.042972,48,2346,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:473,38.89832,-77.042976,49,2347,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:474,38.89832,-77.042981,50,2348,512,0,0,0,0,-105.12,-105.12,5,44,6.7,144,,,,,,,,,,
9/22/2025,15:48:57:841,38.89832,-77.042985,51,2349,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:841,38.898319,-77.042995,52,2350,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:843,38.898319,-77.043006,53,2351,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:843,38.898318,-77.043017,54,2352,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:57:845,38.898317,-77.043028,55,2353,512,0,0,0,0,-97.88,-97.88,13,42,-3.15,128,,,,,,,,,,
9/22/2025,15:48:58:219,38.898316,-77.043038,56,2354,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:58:600,38.898316,-77.043049,57,2355,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:58:972,38.898317,-77.043067,58,2356,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:59:340,38.898319,-77.043086,59,2357,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:48:59:716,38.89832,-77.043104,60,2358,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:00:090,38.898323,-77.043122,61,2359,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:00:464,38.898326,-77.043141,62,2360,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:00:783,38.898329,-77.043159,63,2361,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:01:582,38.898329,-77.043214,64,2362,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:02:389,38.898332,-77.043228,65,2363,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:03:202,38.898334,-77.043241,66,2364,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:03:959,38.898334,-77.043278,67,2365,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:04:746,38.898338,-77.043306,68,2366,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:05:551,38.898338,-77.043324,69,2367,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:06:330,38.898338,-77.043342,70,2368,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:07:099,38.898334,-77.043388,71,2369,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:07:902,38.898334,-77.043443,72,2370,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:08:672,38.898329,-77.043507,73,2371,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:09:445,38.898327,-77.043539,74,2372,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:10:322,38.898325,-77.043571,75,2373,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:11:111,38.89832,-77.043645,76,2374,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:11:877,38.898325,-77.043727,77,2375,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:12:685,38.898329,-77.04381,78,2376,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:13:492,38.898332,-77.043851,79,2377,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:14:314,38.898334,-77.043892,80,2378,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:14:770,38.898334,-77.043966,81,2379,512,0,0,0,0,-97.81,-97.81,13,44,0.27,136,5506198F000000000000000000000000000000B900006B00(0001),,,,,,,,,
9/22/2025,15:49:14:770,38.898334,-77.043971,82,2380,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:14:773,38.898334,-77.043977,83,2381,512,0,0,0,0,-102.85,-102.85,8,44,11.65,138,,,,,,,,,,
9/22/2025,15:49:14:774,38.898334,-77.043982,84,2382,512,0,0,0,0,-97.16,-97.16,13,44,3.53,137,,,,,,,,,,
9/22/2025,15:49:14:775,38.898334,-77.043988,85,2383,512,0,0,0,0,-93.68,-93.68,17,44,12.87,138,,,,,,,,,,
9/22/2025,15:49:15:145,38.898334,-77.043993,86,2384,512,0,0,0,0,-94.53,-94.53,16,44,7.49,139,,,,,,,,,,
9/22/2025,15:49:15:145,38.898334,-77.043999,87,2385,512,0,0,0,0,-99.27,-99.27,11,44,3.39,137,,,,,,,,,,
9/22/2025,15:49:15:145,38.898334,-77.044004,88,2386,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:15:146,38.898334,-77.04401,89,2387,512,0,0,0,0,-89.95,-89.95,21,44,12.43,138,,,,,,,,,,
9/22/2025,15:49:15:147,38.898334,-77.044015,90,2388,512,0,0,0,0,-92.76,-92.76,18,44,1.56,136,,,,,,,,,,
9/22/2025,15:49:15:519,38.898334,-77.044021,91,2389,512,0,0,0,0,-95.05,-95.05,15,44,11.57,137,41061C130062B4326348B90000645182008000532B2B2B00(0040),,,,,,,,,
9/22/2025,15:49:15:520,38.898334,-77.044026,92,2390,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:15:520,38.898334,-77.044032,93,2391,512,0,0,0,0,-102.71,-102.71,8,44,14.27,138,,,,,,,,,,
9/22/2025,15:49:15:520,38.898334,-77.044037,94,2392,512,0,0,0,0,-89.75,-89.75,21,44,12.1,139,,,,,,,,,,
9/22/2025,15:49:15:520,38.898334,-77.044043,95,2393,512,0,0,0,0,-96.24,-96.24,14,44,0.99,138,,,,,,,,,,
9/22/2025,15:49:15:892,38.898334,-77.044048,96,2394,512,0,0,0,0,-103.2,-103.2,7,44,2.12,137,,,,,,,,,,
9/22/2025,15:49:15:892,38.898334,-77.044056,97,2395,512,0,0,0,0,-96.19,-96.19,14,44,10.66,138,,,,,,,,,,
9/22/2025,15:49:15:892,38.898335,-77.044063,98,2396,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:15:892,38.898335,-77.04407,99,2397,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:15:895,38.898336,-77.044078,100,2398,512,0,0,0,0,-91.46,-91.46,19,44,11.3,138,,,,,,,,,,
9/22/2025,15:49:16:272,38.898336,-77.044085,101,2399,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:16:273,38.898337,-77.044092,102,2400,512,0,0,0,0,-95.95,-95.95,15,44,10.66,139,,,,,,,,,,
9/22/2025,15:49:16:274,38.898337,-77.0441,103,2401,512,0,0,0,0,-91.87,-91.87,19,44,13.37,138,,,,,,,,,,
9/22/2025,15:49:16:274,38.898338,-77.044107,104,2402,512,0,0,0,0,-96.62,-96.62,14,44,10.78,137,,,,,,,,,,
9/22/2025,15:49:16:274,38.898338,-77.044114,105,2403,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:16:649,38.898338,-77.044122,106,2404,512,0,0,0,0,-94.09,-94.09,16,44,0.5,137,,,,,,,,,,
9/22/2025,15:49:16:649,38.898339,-77.044127,107,2405,512,0,0,0,0,-91.36,-91.36,19,44,7.7,137,,,,,,,,,,
9/22/2025,15:49:16:649,38.898339,-77.044133,108,2406,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:16:649,38.898339,-77.044138,109,2407,512,0,0,0,0,-85.62,-85.62,25,44,9.89,139,,,,,,,,,,
9/22/2025,15:49:16:656,38.89834,-77.044144,110,2408,512,0,0,0,0,-102.07,-102.07,8,44,13.91,138,,,,,,,,,,
9/22/2025,15:49:17:025,38.89834,-77.044149,111,2409,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:027,38.89834,-77.044155,112,2410,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:028,38.898341,-77.04416,113,2411,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:028,38.898341,-77.044166,114,2412,512,0,0,0,0,-85.15,-85.15,25,44,5.91,136,,,,,,,,,,
9/22/2025,15:49:17:028,38.898341,-77.044171,115,2413,512,0,0,0,0,-90.2,-90.2,20,44,6.29,138,,,,,,,,,,
9/22/2025,15:49:17:396,38.898342,-77.044177,116,2414,512,0,0,0,0,-101.84,-101.84,9,44,4.14,137,,,,,,,,,,
9/22/2025,15:49:17:398,38.898342,-77.044182,117,2415,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:398,38.898342,-77.044188,118,2416,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:398,38.898342,-77.044193,119,2417,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:401,38.898343,-77.044199,120,2418,512,0,0,0,0,-93.06,-93.06,17,44,4.43,138,,,,,,,,,,
9/22/2025,15:49:17:775,38.898343,-77.044204,121,2419,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:775,38.898343,-77.044209,122,2420,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:775,38.898343,-77.044214,123,2421,512,0,0,0,0,-92.91,-92.91,18,44,10.37,139,,,,,,,,,,
9/22/2025,15:49:17:775,38.898343,-77.044219,124,2422,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:17:775,38.898343,-77.044224,125,2423,512,0,0,0,0,-93.18,-93.18,17,44,8.9,137,,,,,,,,,,
9/22/2025,15:49:18:149,38.898343,-77.044228,126,2424,512,0,0,0,0,-88.09,-88.09,22,44,6.64,137,49061B9CA5130062B432C8020A176348B900008000021B00(0020),40101,260,310,46130,13.91,13.91,,,
9/22/2025,15:49:18:149,38.898343,-77.044233,127,2425,512,0,0,0,0,-95.8,-95.8,15,44,8.06,138,,,,,,,,,,
9/22/2025,15:49:18:149,38.898343,-77.044238,128,2426,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:18:149,38.898343,-77.044243,129,2427,512,0,0,0,0,-90.54,-90.54,20,44,4.27,138,,,,,,,,,,
9/22/2025,15:49:18:150,38.898343,-77.044248,130,2428,512,0,0,0,0,-102.35,-102.35,8,44,-3.07,137,,,,,,,,,,
9/22/2025,15:49:18:524,38.898343,-77.044253,131,2429,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:18:524,38.898343,-77.044258,132,2430,512,0,0,0,0,-96.61,-96.61,14,44,14.66,138,,,,,,,,,,
9/22/2025,15:49:18:524,38.898343,-77.044263,133,2431,512,0,0,0,0,-98.99,-98.99,12,44,17.62,138,,,,,,,,,,
9/22/2025,15:49:18:524,38.898343,-77.044268,134,2432,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:18:526,38.898343,-77.044272,135,2433,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:18:893,38.898343,-77.044277,136,2434,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:18:894,38.898343,-77.044286,137,2435,512,0,0,0,0,-96.63,-96.63,14,44,0.92,139,,,,,,,,,,
9/22/2025,15:49:18:894,38.898342,-77.044294,138,2436,512,0,0,0,0,-91.67,-91.67,19,44,10.04,138,,,,,,,,,,
9/22/2025,15:49:18:894,38.898342,-77.044302,139,2437,512,0,0,0,0,-93.84,-93.84,17,44,0.66,138,,,,,,,,,,
9/22/2025,15:49:18:895,38.898341,-77.04431,140,2438,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:49:19:274,38.898341,-77.044319,141,2439,512,0,0,0,0,-87.21,-87.21,23,44,11.79,138,,,,,,,,,,
9/22/2025,15:49:19:275,38.89834,-77.044327,142,2440,512,0,0,0,0,-95.41,-95.41,15,44,8.73,138,,,,,,,,,,
9/22/2025,15:49:19:276,38.89834,-77.044335,143,2441,512,0,0,0,0,-96.74,-96.74,14,44,9.78,138,,,,,,,,,,
